ID,FREQUENCY,DC,CONDITION,AROUSAL,VALENCE,GENDERS
1,1.52,0.0109204770892707,1,1.44444444444444,3.94444444444444,3
1,1.54,0.00918599273862601,1,1.44444444444444,3.94444444444444,3
1,1.56,0.00802179968341588,1,1.44444444444444,3.94444444444444,3
1,1.58,0.00737084163880779,1,1.44444444444444,3.94444444444444,3
1,1.6,0.00727079451297758,1,1.44444444444444,3.94444444444444,3
1,1.62,0.00784455825010921,1,1.44444444444444,3.94444444444444,3
1,1.64,0.0092745148633236,1,1.44444444444444,3.94444444444444,3
1,1.66,0.0116969527540805,1,1.44444444444444,3.94444444444444,3
1,1.68,0.0149462159191923,1,1.44444444444444,3.94444444444444,3
1,1.7,0.0182741106952821,1,1.44444444444444,3.94444444444444,3
1,1.72,0.0205584014196799,1,1.44444444444444,3.94444444444444,3
1,1.74,0.0211321078592704,1,1.44444444444444,3.94444444444444,3
1,1.76,0.0202090929507143,1,1.44444444444444,3.94444444444444,3
1,1.78,0.0184261044418246,1,1.44444444444444,3.94444444444444,3
1,1.8,0.0163138644784495,1,1.44444444444444,3.94444444444444,3
1,1.82,0.0141560222414641,1,1.44444444444444,3.94444444444444,3
1,1.84,0.0120581239415942,1,1.44444444444444,3.94444444444444,3
1,1.86,0.0100368285670508,1,1.44444444444444,3.94444444444444,3
1,1.88,0.0080790196687012,1,1.44444444444444,3.94444444444444,3
1,1.9,0.00617766367197654,1,1.44444444444444,3.94444444444444,3
1,1.92,0.00435699789746717,1,1.44444444444444,3.94444444444444,3
1,1.94,0.00269148379580169,1,1.44444444444444,3.94444444444444,3
1,1.96,0.00131198496916661,1,1.44444444444444,3.94444444444444,3
1,1.98,0.000384714354079831,1,1.44444444444444,3.94444444444444,3
1,0,0.550562483003248,1,1,2.88888888888889,3
1,0.02,0.504608755974531,1,1,2.88888888888889,3
1,0.04,0.407275121701763,1,1,2.88888888888889,3
1,0.06,0.315440790018483,1,1,2.88888888888889,3
1,0.08,0.248762037971841,1,1,2.88888888888889,3
1,0.1,0.205201451835991,1,1,2.88888888888889,3
1,0.12,0.178591753327172,1,1,2.88888888888889,3
1,0.14,0.163996119741077,1,1,2.88888888888889,3
1,0.16,0.158242719962928,1,1,2.88888888888889,3
1,0.18,0.159487610672696,1,1,2.88888888888889,3
1,0.2,0.166775159169154,1,1,2.88888888888889,3
1,0.22,0.179684799239325,1,1,2.88888888888889,3
1,0.24,0.197863071125357,1,1,2.88888888888889,3
1,0.26,0.219867454408581,1,1,2.88888888888889,3
1,0.28,0.240014655904019,1,1,2.88888888888889,3
1,0.3,0.242631853010114,1,1,2.88888888888889,3
1,0.32,0.205304287920392,1,1,2.88888888888889,3
1,0.34,0.13352343068996,1,1,2.88888888888889,3
1,0.36,0.068692190935119,1,1,2.88888888888889,3
1,0.38,0.0317223220276855,1,1,2.88888888888889,3
1,0.4,0.0158829393779439,1,1,2.88888888888889,3
1,0.42,0.0109650305455693,1,1,2.88888888888889,3
1,0.44,0.0108957948838848,1,1,2.88888888888889,3
1,0.46,0.0127695793634885,1,1,2.88888888888889,3
1,0.48,0.0153039988062859,1,1,2.88888888888889,3
1,0.5,0.0179760223252434,1,1,2.88888888888889,3
1,0.52,0.0206163612242866,1,1,2.88888888888889,3
1,0.54,0.0232289594902993,1,1,2.88888888888889,3
1,0.56,0.0259165816424556,1,1,2.88888888888889,3
1,0.58,0.0288609425237807,1,1,2.88888888888889,3
1,0.6,0.0323392852726059,1,1,2.88888888888889,3
1,0.62,0.036777404398315,1,1,2.88888888888889,3
1,0.64,0.0428459926864069,1,1,2.88888888888889,3
1,0.66,0.0515618872046873,1,1,2.88888888888889,3
1,0.68,0.0639801526098641,1,1,2.88888888888889,3
1,0.7,0.0782281892179043,1,1,2.88888888888889,3
